Real	Predict

0.8252589582876735	0.7141296962882124
0.32414745917974686	0.7141296962882124
0.7511153698635507	0.7141296962882124
0.27973194424361125	0.7141296962882124
0.28784528412396493	0.7141296962882124
0.4615413142941659	0.7141296962882124
0.18083835200851459	0.7141296962882124
0.3111319527154318	0.7141296962882124
0.795891014305041	0.7141296962882124
0.5086878464490757	0.7141296962882124
0.27473765781477155	0.7141296962882124
0.5359293533784865	0.7141296962882124
0.44712829854539726	0.7141296962882124
0.28835061277810464	0.7141296962882124
0.7857947526710052	0.7141296962882124
0.7807294362641175	0.7141296962882124
0.7443945784773557	0.7141296962882124
0.45441327322084557	0.7141296962882124
0.33869703590364547	0.7141296962882124
0.33668047367667686	0.7141296962882124
0.7919908716923072	0.7141296962882124
0.221221915698959	0.7141296962882124
0.31753192015465914	0.7141296962882124
0.2676179907512094	0.7141296962882124
0.5964097194986466	0.7141296962882124
0.30731550377837025	0.7141296962882124
0.3569749578075777	0.7141296962882124
0.7659394881282218	0.7141296962882124
0.33661988151550415	0.7141296962882124
0.3644599837879485	0.7141296962882124
0.6078051986395725	0.7141296962882124
0.3204652734044456	0.7141296962882124
0.557154193118337	0.7141296962882124
0.4259424315392357	0.7141296962882124
0.23218539321847995	0.7141296962882124
0.2739116978716992	0.7141296962882124
0.654837261384679	0.7141296962882124
0.7099408668423232	0.7141296962882124
0.28445736540735134	0.7141296962882124
0.49475345305305596	0.7141296962882124
0.27471498121010557	0.7141296962882124
0.8482958462820067	0.7141296962882124
0.25079837964196205	0.7141296962882124
0.17098233262071488	0.7141296962882124
0.2983218720181772	0.7141296962882124
0.33784218721302905	0.7141296962882124
0.37891989524318936	0.7141296962882124
0.446099270442329	0.7141296962882124
0.6338441493827195	0.7141296962882124
0.5354347971203743	0.7141296962882124
0.7231545929614062	0.7141296962882124
0.295208276389083	0.7141296962882124
0.41884152333675806	0.7141296962882124
0.3638112264663709	0.7141296962882124
0.8268809089670109	0.7141296962882124
0.7340261028468025	0.7141296962882124
0.2786425017482536	0.7141296962882124
0.47827282022385487	0.7141296962882124
0.6618023643075976	0.7141296962882124
0.501597562699463	0.7141296962882124
0.6111607822916382	0.7141296962882124
0.5089537116923782	0.7141296962882124
0.2689056152516968	0.7141296962882124
0.5089167339627525	0.7141296962882124
0.6075038367578881	0.7141296962882124
0.7653140228453826	0.7141296962882124
0.30835800030451466	0.7141296962882124
0.32297023731171215	0.7141296962882124
0.4441318501921835	0.7141296962882124
0.3354157491655474	0.7141296962882124
0.19463480613969117	0.7141296962882124
0.3118169896835461	0.7141296962882124
0.7329539255556	0.7141296962882124
0.25568300429218593	0.7141296962882124
0.3871898084935538	0.7141296962882124
0.337943925829191	0.7141296962882124
0.19490386942102367	0.7141296962882124
0.5637287337264334	0.7141296962882124
0.22143735394630243	0.7141296962882124
0.5353073293389595	0.7141296962882124
0.5303856273819813	0.7141296962882124
0.2668885016519418	0.7141296962882124
0.2144072883272003	0.7141296962882124
0.7697398814861526	0.7141296962882124
0.5753818578290232	0.7141296962882124
0.18640765533886036	0.7141296962882124
0.485468244476267	0.7141296962882124
0.5789670673828832	0.7141296962882124
0.35617095907862883	0.7141296962882124
0.37536671742297645	0.7141296962882124
0.2168802758846703	0.7141296962882124
0.3894833202259357	0.7141296962882124
0.338014150323104	0.7141296962882124
0.7269527183316884	0.7141296962882124
0.2607777114575991	0.7141296962882124
0.6760690061819696	0.7141296962882124
0.3585614224700937	0.7141296962882124
0.6868295748174827	0.7141296962882124
0.29963687012907014	0.7141296962882124
0.4618336628809264	0.7141296962882124
0.1853661433934296	0.7141296962882124
0.5467303338742855	0.7141296962882124
0.23160749156755764	0.7141296962882124
0.2618063462310093	0.7141296962882124
0.8040319789672526	0.7141296962882124
0.35589344957041114	0.7141296962882124
0.7376335731048544	0.7141296962882124
0.5615694292503668	0.7141296962882124
0.2696119169156285	0.7141296962882124
0.232239043620928	0.7141296962882124
0.1893596705279928	0.7141296962882124
0.6078893319245585	0.7141296962882124
0.2413027290291318	0.7141296962882124
0.39329857328910034	0.7141296962882124
0.27911243850966727	0.7141296962882124
0.5381907625352069	0.7141296962882124
0.7113967043782216	0.7141296962882124
0.8074395846512072	0.7141296962882124
0.4907809654277465	0.7141296962882124
0.48216388069119287	0.7141296962882124
0.42025326053327317	0.7141296962882124
0.28043416722835457	0.7141296962882124
0.2633391951534015	0.7141296962882124
0.5733021704832358	0.7141296962882124
0.30868397072941334	0.7141296962882124
0.4035430477025922	0.7141296962882124
0.27195747581127	0.7141296962882124
0.4345788908080349	0.7141296962882124
0.2985712873095019	0.7141296962882124
0.6316443412457379	0.7141296962882124
0.3796624639405546	0.7141296962882124
0.522230009423698	0.7141296962882124
0.3320721991723875	0.7141296962882124
0.43934943150677863	0.7141296962882124
0.17143372262032794	0.7141296962882124
0.833734705523908	0.7141296962882124
0.2643520158459266	0.7141296962882124
0.723812713852312	0.7141296962882124
0.7147701925670258	0.7141296962882124
0.3295433555790704	0.7141296962882124
0.299157243991447	0.7141296962882124
0.4878240153383726	0.7141296962882124
0.7771648301665233	0.7141296962882124
0.35527576861105803	0.7141296962882124
0.29912573593866104	0.7141296962882124
0.408050431181755	0.7141296962882124
0.2394451319673859	0.7141296962882124
0.8181879797456577	0.7141296962882124
0.18411382301554194	0.7141296962882124
0.5704865803701615	0.7141296962882124
0.39211421733622964	0.7141296962882124
0.2698724650247687	0.7141296962882124
0.31655500446157847	0.7141296962882124
0.3423094623998952	0.7141296962882124
0.42567444587210557	0.7141296962882124
0.41133690332769957	0.7141296962882124
0.4567205669494234	0.7141296962882124
0.36910530231178085	0.7141296962882124
0.29390899482090677	0.7141296962882124
0.3963388256211954	0.7141296962882124
0.4121967691882328	0.7141296962882124
0.16197853597981435	0.7141296962882124
0.5651373067411424	0.7141296962882124
0.6030900163755389	0.7141296962882124
0.2926306179061015	0.7141296962882124
0.2945963388488381	0.7141296962882124
0.34341966795943046	0.7141296962882124
0.25358878167293336	0.7141296962882124
0.5039362943974953	0.7141296962882124
0.6680883668611399	0.7141296962882124
0.5605447149707635	0.7141296962882124
0.30940040801734386	0.7141296962882124
0.6148281815746041	0.7141296962882124
0.5601273072310766	0.7141296962882124
0.6561389601639437	0.7141296962882124
0.28583570818092296	0.7141296962882124
0.693043685055043	0.7141296962882124
0.22476334384475333	0.7141296962882124
0.21858985040669332	0.7141296962882124
0.33567724216680284	0.7141296962882124
0.767046186439034	0.7141296962882124
0.27497675776908914	0.7141296962882124
0.27196007093349495	0.7141296962882124
0.4741811471685128	0.7141296962882124
0.5819330953500615	0.7141296962882124
0.5559976274824462	0.7141296962882124
0.6905119436724476	0.7141296962882124
